PWK	C57	AJ	129	WSB	CAS	NZO	NOD
1649	1.06	0.98	0.76	1.08	0.88	0.92	1.26	1.05
1650	1.02	1.05	1.01	0.99	1.03	1	0.9	1.04
1651	1	0.98	1.3	1.45	1.14	0.96	1.54	1.12
1652	0.95	0.98	1.06	0.94	0.96	0.89	1.01	1
1653	1.04	1.05	1.01	1	0.99	1.04	0.93	1.03
1654	1	1.05	1.06	0.99	0.98	0.8	1.16	0.98
1655	1.17	0.98	1.09	1.07	0.76	1.21	1.48	1.04
1656	0.94	0.98	1.09	1.03	0.97	1	0.98	0.94
1657	0.9	1.05	0.98	0.75	1.24	1.18	0.8	0.92
1658	0.91	1.05	1.01	0.99	1.04	0.97	1.07	0.97
1659	0.88	1.05	0.97	0.82	1.09	1.03	1.09	0.91
1660	1.08	1.05	1.03	1.02	0.98	1	1.16	0.98
1661	0.97	1.05	0.96	0.92	1.02	0.98	0.94	1
1662	0.96	0.99	1.02	0.93	0.96	0.9	1.01	0.99
1663	1.12	1.05	1.04	1.01	1.02	1.26	1.05	1.06
1664	0.99	1.05	1.03	1.01	0.95	0.96	1	1
1665	1	0.99	1.13	1.03	0.99	1.08	1.03	0.98
1666	1.08	0.99	1.01	1.09	1.06	0.89	1.07	0.97
1667	0.91	0.99	0.91	0.89	0.95	1.09	0.85	0.95
1668	1.04	1.05	1.12	0.97	0.95	0.86	1.07	1
1669	0.94	1.05	1.05	0.99	1.13	1.09	1.15	0.96
1670	0.98	1.05	0.93	0.9	1.01	1	0.9	1.08
1671	0.95	1.05	0.91	0.92	1.07	1.09	0.89	0.93
1672	0.95	1.05	1.05	0.88	1	0.95	0.88	0.97
1673	0.97	0.99	1.09	0.94	1.15	1.11	0.65	0.98
1674	0.88	0.99	0.91	0.82	1.03	0.92	0.73	0.99
1675	1.71	0.99	0.87	1.72	1.2	1.15	2.36	1.24
1676	0.95	1.05	0.87	0.85	1.01	1.05	0.91	0.97
1677	1.08	0.99	1.03	1.06	1.06	1.02	0.96	1.11
1678	0.65	0.99	1.09	0.9	1.02	1.06	1.03	0.92
1679	1.05	0.99	1	0.98	1.01	1.04	0.9	0.99
1680	0.95	0.99	0.94	0.92	1.01	1.08	0.92	0.98
1681	0.99	0.99	0.94	0.92	0.96	0.99	0.92	1.05
1682	0.88	0.99	0.96	0.91	0.84	0.93	0.87	1.09
1683	0.95	0.99	0.97	0.97	1.04	1.02	0.99	0.93
1684	0.91	0.99	1.07	0.87	0.93	1.08	1.12	1.02
1685	0.93	1.05	0.96	0.93	1.03	1.05	1.14	0.95
1686	0.97	1.05	0.93	0.92	1.12	1.04	0.84	1
1687	0.93	0.99	0.92	0.9	0.96	0.89	0.88	0.99
1688	0.99	1.05	0.85	0.94	1.03	1.07	0.8	0.95
1689	1.08	0.99	0.96	1.25	0.88	0.69	0.71	1.21
1690	0.93	0.99	0.92	0.88	1.05	1.09	0.93	0.98
1691	0.92	1.05	0.87	0.8	1.01	1.08	0.91	0.95
1692	1.06	0.99	1.32	0.89	0.73	0.97	1.02	1.09
1693	0.96	0.99	0.89	0.93	1	0.97	0.98	0.89
1694	0.96	0.99	0.91	0.9	0.95	0.98	0.86	1.01
1695	1.04	1.05	1.09	0.96	0.96	0.91	1.14	0.97
1696	0.97	1.05	0.88	0.85	1.04	1.08	0.81	0.94
1697	1.2	1.05	1.05	1.27	0.94	0.89	1.12	1.38
1698	0.95	0.99	0.93	0.91	0.94	0.89	1.05	0.98
1699	0.92	0.99	0.98	0.87	1	0.97	0.97	0.96
1700	0.94	0.99	0.95	0.8	1	0.97	0.8	0.94
1701	1.13	0.99	1.01	1.07	0.98	0.99	0.94	1.11
1702	1.14	0.99	0.94	1.03	1.03	1.31	0.85	1.06
1703	1.03	0.99	0.98	0.9	1.02	1.07	0.94	0.99
1704	0.94	0.99	0.99	0.91	0.94	0.95	1	0.99
1705	1.06	0.99	1.22	1.37	0.87	0.87	1.6	0.99
1706	1.01	0.99	1.03	0.95	0.96	0.96	0.98	0.95
1707	1.02	0.99	1.04	0.94	0.97	1.03	1.09	0.97
1708	0.88	0.99	0.76	0.92	1.02	0.91	1.01	0.95
1709	0.95	1.05	0.92	0.85	1.03	1.02	0.84	1.01
1710	1.02	0.99	0.96	1.03	1.07	0.85	1.11	1.11
1711	1.02	1.05	0.97	0.93	1.02	1.06	0.88	0.99
1712	0.9	1.05	0.99	0.88	1	1	0.87	1.03
1713	0.95	1.05	1.14	0.93	1.11	1.08	0.86	1.01
1714	1.21	0.99	1.06	1.14	1.09	1.08	1.22	1.1
1715	1.15	0.99	1.1	1	0.94	0.98	1.08	1.11
1716	1.02	0.99	1.03	0.95	1.13	0.98	1.1	0.9
1717	0.92	1.05	0.85	0.98	1.02	1.03	0.93	0.99
1718	0.92	0.99	1.01	0.93	1.08	0.99	1.05	1
1719	1.15	1.05	1.21	1.04	1.09	0.96	0.96	1.01
1720	0.99	1.05	0.92	0.88	1.02	1.05	0.89	0.97
1721	1.19	1.05	1.12	0.97	0.99	1.07	0.98	1.09
1722	0.97	1.05	0.89	0.92	1.03	1.04	0.85	0.97
1723	1.16	1.05	1.05	1	0.97	1.1	1	1.11
1724	0.97	0.99	1.26	0.94	0.78	1.21	1.13	1
1725	1.03	1.05	1.02	1.34	1.72	1.01	1.1	1.01
1726	0.99	0.99	1.03	0.98	0.98	1.07	0.94	0.91
1727	0.92	1.05	0.87	0.78	1.02	1.12	0.83	0.84
1728	1.04	1.05	1.4	1.09	0.96	1.02	1.05	0.94
1729	0.91	1.05	0.87	0.88	1.07	1.06	0.85	1
1730	0.94	1.05	0.87	0.85	1.03	1.04	0.82	0.97
1731	0.89	0.99	1.03	1.03	0.97	0.99	1.03	0.92
1732	0.98	1.05	1.06	1.03	1	1.01	1.06	1.02
1733	0.47	1.05	0.56	0.69	1.01	0.79	1.42	0.71
1734	1.11	0.99	1	0.88	0.94	0.99	0.94	1.01
1735	0.69	0.99	0.82	0.84	1.13	1.16	1.06	1.12
1736	1.03	1.05	0.99	0.97	1.03	0.98	0.84	1.02
1737	0.98	0.99	1.01	0.95	0.99	0.89	1.06	1
1738	0.93	0.99	1.32	0.95	1.06	1.17	1.11	0.99
1739	0.94	1.05	0.94	0.91	1.05	1.01	0.97	0.95
1740	1.01	1.05	0.93	1.02	1.03	1.05	0.94	1.01
1741	1.08	1.05	0.77	0.95	0.84	1.04	0.86	1.05
1742	0.98	1.05	0.89	0.79	1.02	1.22	1.07	0.85
1743	0.95	0.99	0.99	0.95	0.95	0.9	0.96	1.01
1744	0.94	0.99	0.91	0.79	1	1.11	0.96	1.02
1745	1.04	1.05	0.86	0.95	0.98	0.95	0.79	1.06
1746	0.99	0.99	1.03	1.02	1.2	0.91	0.94	0.9
1747	1.29	0.99	0.95	0.98	1.04	1.01	0.98	1.14
1748	1.06	0.99	0.93	1.08	1.03	1.16	0.98	1.02
1749	1.02	1.05	0.8	1.14	1	0.92	0.81	0.92
1750	0.86	0.99	0.58	1.07	1.02	1.06	1.3	0.92
1751	1.06	1.05	1.1	1.12	0.94	0.89	1.1	1.02
1752	0.98	0.99	0.98	0.96	1.04	1.05	1.02	0.97
1753	1.02	1.05	1	1.01	0.86	0.94	1.08	1.22
1754	1.02	0.99	0.92	0.94	0.98	1.04	0.85	0.99
1755	0.85	1.05	0.82	0.96	1.03	1.12	1.05	0.89
1756	0.95	1.05	0.99	0.96	1.01	1	0.97	0.96
1757	0.99	1.05	0.94	0.88	0.96	0.92	0.89	1.08
1758	1.15	1.05	1.02	1.05	0.96	0.88	1.09	1.02
1759	0.95	0.99	0.87	0.86	1.1	1.04	0.99	1.11
1760	1.04	0.99	1.07	1.19	0.86	0.98	0.94	1.16
1761	1.01	1.05	1.02	1	1	1.01	1.02	1
1762	0.94	0.99	1.07	0.87	1.02	0.94	0.89	1
1763	0.92	1.05	0.84	0.8	1.05	1.02	0.84	0.94
1764	1.19	1.05	1.2	1.02	0.89	0.92	1.12	0.88
1765	1.04	0.99	1.03	0.98	0.88	0.89	0.89	0.97
1766	1.09	1.04	0.92	1.18	0.94	0.9	1.11	0.99
1767	1.01	0.99	1.17	1.11	1.02	1.01	0.94	0.99
1768	0.88	0.99	0.95	0.86	1.06	1.06	0.93	0.98
1769	1.02	0.99	0.95	0.91	0.99	1.1	0.98	1.03
1770	0.9	1.04	0.83	0.87	1.01	1.23	0.83	1.01
1771	0.92	0.99	1.03	0.9	1.05	1.07	0.93	1.04
1772	1.01	0.99	0.96	0.97	0.95	1.01	0.99	0.97
1773	1.02	1.04	0.94	0.85	0.99	1.05	1.08	1.06
1774	0.9	0.99	0.97	1	1.02	1.15	0.94	1.01
1775	1.07	0.99	1.1	0.99	1.14	0.97	0.98	1.02
1776	1.07	0.99	1	1.1	1.12	1.01	0.88	1.08
1777	0.9	1.04	0.86	0.77	0.95	0.94	0.79	0.97
1778	1.1	0.99	1.02	1.08	1.05	0.91	1.01	1.12
1779	1.01	1.04	1.03	0.96	0.82	0.82	0.87	1.12
1780	1.11	1.04	1.08	1.13	0.98	0.99	1.01	1.04
1781	1.09	0.99	0.94	1.16	0.96	0.88	1.01	0.91
1782	1.15	1.04	0.95	1.08	1.14	0.97	0.64	1.11
1783	0.92	1.04	0.92	0.91	1.08	0.92	0.98	0.95
1784	0.85	0.99	0.86	0.98	1.24	1.22	0.76	0.91
1785	1.01	0.99	0.96	1.01	0.99	1.13	0.88	1
1786	0.97	1.04	0.87	1.05	1.02	1	0.74	0.97
1787	1.06	0.99	0.89	1.01	1.07	0.78	0.91	0.92
1788	0.96	1.04	1.01	0.95	1.03	0.99	1.01	0.95
1789	1.04	1.04	0.89	0.91	0.93	0.97	0.9	1.01
1790	0.98	0.99	1.09	0.94	0.91	0.87	1.01	0.98
1791	0.99	1.04	0.97	0.91	1.02	1.11	0.9	1
1792	0.93	1.04	0.86	0.88	0.98	0.96	0.84	1.1
1793	1.35	0.99	1.06	1.05	0.93	1.06	0.96	1.11
1794	1.06	1.04	1.18	0.99	1.06	1.13	1	1
1795	0.97	1.04	0.93	0.86	0.96	0.76	0.95	1.03
1796	0.97	0.99	0.9	1.11	0.98	0.77	1.1	1.17
1797	0.96	1.04	0.9	0.97	0.99	0.99	0.78	0.98
1798	1.03	0.99	1.03	1.05	1.02	1.03	1.1	1.01
1799	0.95	1.04	1.06	1	1.11	1.07	0.89	1.14
1800	0.91	1.04	0.93	0.83	1.05	0.96	0.87	1.02
1801	1	1.04	1.16	1.2	0.96	0.9	1.28	0.99
1802	0.95	0.99	1.03	0.91	0.96	0.87	1.01	0.98
1803	1.02	0.99	1.03	1.02	1	0.98	0.92	1.08
1804	1.09	1.04	0.88	1.12	0.84	0.74	0.87	1.45
1805	0.95	0.99	1.07	1	1	1	1.02	1.01
1806	0.97	1.04	0.85	0.87	1	0.98	0.93	1.02
1807	1.09	0.99	1.02	1.04	0.91	0.99	1.01	1.1
1808	0.93	1.04	0.98	0.98	0.98	1.01	0.97	1.01
1809	0.94	0.99	1.06	0.97	0.92	0.83	1.09	0.95
1810	1.1	1.04	1.1	1.25	0.71	0.5	1.22	0.95
1811	0.88	1.04	0.9	0.87	0.92	1	0.79	0.96
1812	0.94	1.04	0.88	0.83	1.01	1.1	0.8	0.92
1813	0.94	0.99	0.99	0.94	0.98	1.13	0.86	0.94
1814	1.01	1.04	1.02	1.19	1.01	1.26	0.6	1.05
1815	1	0.99	1.06	1.04	0.96	1.07	0.9	1
1816	1.08	0.99	1.04	0.96	0.89	1.03	0.97	1.08
1817	0.94	1.04	0.94	0.92	1.05	1.1	0.99	0.99
1818	1.01	1.04	1.02	0.98	0.96	0.96	1.07	0.98
1819	1.02	1.04	1.01	1.03	0.96	0.99	1.01	1.09
1820	1.02	1.04	0.94	0.99	0.95	1.07	0.93	1.04
1821	1.15	1.04	1.08	1.12	0.91	1	1.12	1.09
1822	0.81	1.04	1.1	1.08	0.9	0.9	1.01	0.99
1823	0.94	1.04	0.88	0.84	1.03	1.03	0.81	0.93
1824	0.83	1.04	0.8	0.9	0.95	0.92	0.65	1.08
1825	1.08	0.99	0.95	1.07	0.96	0.93	0.86	1.02
1826	1.02	1.04	1	0.86	1.05	1.1	0.98	1.01
1827	0.97	1.04	0.94	0.87	1.03	1.08	0.89	1
1828	1.01	0.99	1.11	1.06	0.99	1.06	1.06	1.08
1829	0.93	0.99	0.91	0.82	1	1.02	0.86	0.88
1830	1	0.99	1.25	1.21	0.97	0.93	1.46	0.96
1831	1.03	0.99	1.13	1.15	1.07	1.19	1.48	0.95
1832	0.96	1.04	0.95	0.88	1.03	1.08	0.93	0.98
1833	1.01	1.04	1.26	1.08	1	1	1.21	0.96
1834	1.36	1.04	0.89	1.24	0.95	0.99	1	1.28
1835	1.01	0.99	0.9	0.9	1.06	1.01	0.87	0.97
1836	0.96	1.04	1.04	0.96	1.03	0.97	0.91	0.96
1837	0.99	1.04	1.1	0.97	1	0.98	0.95	0.97
1838	0.88	1.04	0.99	0.84	1.09	1.04	0.9	1.04
1839	0.95	1.04	0.95	0.93	0.99	1	0.82	1
1840	0.92	1.04	0.94	0.91	0.99	0.96	0.98	0.93
1841	0.75	1.04	1.03	0.9	1.04	0.69	0.88	0.99
1842	0.8	1.04	0.98	1.01	0.86	0.92	0.85	1
1843	0.94	1.04	0.88	0.86	1.03	1.06	0.88	0.95
1844	0.99	0.99	0.75	0.91	0.95	0.98	0.9	0.92
1845	1.06	0.99	0.98	0.95	0.84	1.01	0.76	1.17
1846	0.88	1.04	1.04	0.91	1.06	1.05	0.76	0.97
1847	0.99	0.99	0.97	0.98	0.88	0.9	1	1.04
1848	1.04	0.99	1.04	1.07	0.98	1.17	1.01	1.03
1849	1.17	0.99	0.91	1.14	0.82	0.93	0.94	0.92
1850	1.01	0.99	0.93	0.96	0.95	1.09	0.96	0.93
1851	0.99	1.04	0.82	0.83	1.04	0.99	0.78	1.07
1852	0.92	0.99	0.9	0.96	0.98	1.05	0.95	1
1853	1.01	0.99	1.02	1	1.04	0.93	1.03	0.94
1854	1.01	0.99	0.99	0.99	0.99	1.07	0.9	0.99
1855	1.11	1.04	1.04	0.97	0.89	0.87	0.89	1.05
1856	0.95	0.99	0.94	0.9	1.03	1.11	0.85	0.96
1857	0.99	1.04	0.96	0.99	1.05	0.99	1.04	1.02
1858	0.99	0.99	1.14	0.99	1.04	1.01	0.84	0.95
1859	0.9	0.99	0.96	0.88	1.09	1.1	0.79	0.94
1860	0.99	0.99	1.06	0.95	0.95	0.93	1.05	0.99
1861	1.06	0.99	1	0.99	1	1.06	1.04	1
1862	0.96	0.99	1.01	0.95	0.96	0.91	0.96	0.99
1863	0.98	0.99	1	0.89	0.96	0.94	1	0.96
1864	1.2	1.04	0.94	1.25	0.9	0.91	0.97	1.1
1865	1.05	0.99	1.05	0.99	1	0.96	1.09	0.98
1866	0.96	0.99	1.05	1.12	1.11	0.95	1.14	1.03
1867	0.92	1	0.87	0.79	0.98	0.96	0.72	1.04
1868	1.11	1	1.04	1.02	0.96	0.94	1.05	1.12
1869	0.98	1.04	1.04	0.89	0.99	0.96	0.83	0.99
1870	0.91	1.04	0.84	0.85	1	1.08	0.85	0.95
1871	0.92	1.04	0.87	0.84	1	1.02	0.74	1
1872	0.81	1.04	0.81	0.71	1.06	1.05	0.73	0.89
1873	1.01	1	1	1.06	0.98	1.06	0.89	1.01
1874	0.98	1	0.98	0.92	1.01	1	0.88	1.01
1875	0.99	1	0.97	0.94	0.96	1.03	0.91	1.04
1876	1.02	1.04	1.08	0.96	1.04	1.01	1.13	1.01
1877	0.97	1	0.97	0.96	1.18	1.08	0.96	1.15
1878	0.94	1.04	0.98	0.89	1.02	1.08	0.91	1.01
1879	1.05	1	1.03	0.95	0.96	0.96	1.03	1.01
1880	0.94	1.04	0.88	0.93	0.97	1.08	0.93	0.97
1881	1.04	1	0.97	1.14	0.9	0.91	1.05	1.01
1882	1.03	1	1.03	0.96	1.08	1.05	0.94	0.91
1883	1.15	1	0.83	1.11	0.88	0.84	0.97	1.51
1884	0.95	1.04	0.84	0.84	1.05	1.03	0.82	0.9
1885	0.97	1	0.97	0.93	0.99	0.92	0.91	0.99
1886	0.91	1.04	0.88	0.83	1.07	1.11	0.86	0.97
1887	1.14	1.04	1.14	0.99	0.92	1.06	0.99	1.08
1888	0.96	1	1.04	0.89	1.01	0.88	0.95	1.01
1889	0.92	1.04	0.86	0.81	1.05	1.01	0.78	0.98
1890	0.98	1.04	0.99	0.89	1.04	1.03	0.91	0.97
1891	0.9	1	0.89	0.84	1.03	1.08	0.87	0.96
1892	0.92	1	0.87	0.82	0.99	1.06	0.85	0.92
1893	0.97	1.04	1.03	0.97	1.01	1	0.99	0.95
1894	1.09	1	1.15	1.1	1.01	1	1.07	1.01
1895	1.04	1	0.96	0.98	1	0.97	0.89	1.1
1896	1.12	1.04	0.96	1	0.92	0.95	0.94	1.04
1897	1.03	1	1.02	1.01	1.07	0.87	0.92	1.17
1898	1.08	1.04	1.07	1.12	0.86	1.01	1.39	0.93
1899	1.07	1	1.03	1.05	1.07	1.1	1.02	1.02
1900	1.05	1	1.24	1.13	0.95	1.04	1.16	0.98
1901	0.95	1.04	1.02	0.9	1.07	1.09	0.88	0.95
1902	0.96	1.04	1.04	0.98	1	0.99	1	0.96
1903	1.07	1	1.03	1.05	1.01	0.95	0.96	1.05
1904	1.13	1	1.07	0.94	0.8	0.99	0.98	1.01
1905	0.97	1	0.86	0.9	0.98	1.01	0.99	0.99
1906	1	1.04	1.05	1.11	1.01	0.97	1.12	1.01
1907	0.96	1.04	0.92	0.82	1.14	1.08	0.87	0.9
1908	0.92	1	1	0.93	1.12	1.06	1.03	0.98
1909	0.91	1.04	0.95	0.89	0.98	1.04	0.83	0.89
1910	0.98	1.04	0.99	0.93	1	1.02	0.81	1
1911	1.12	1.04	1.05	1.14	1.04	1	1.08	0.98
1912	0.93	1.04	0.84	0.85	1.05	0.95	0.82	1
1913	0.95	1	1.04	0.89	0.96	1.05	1.04	0.95
1914	0.9	1	1.04	0.93	0.97	1.02	0.88	1.04
1915	0.87	1	0.91	0.85	1.03	0.95	0.8	1
1916	0.95	1	0.98	0.94	1.04	0.95	0.94	0.97
1917	1	1	0.9	0.8	0.95	1.09	0.79	0.95
1918	1.11	1	1.16	1.09	0.97	1.04	1.25	1.06
1919	0.9	1.04	0.98	1.19	0.98	0.76	0.97	0.93
1920	0.95	1.04	1	0.92	0.99	0.93	0.88	0.93
1921	1.08	1	1.14	1.04	0.79	1.04	0.9	1
1922	0.97	1.04	1	0.95	1.01	1.01	1.04	0.95
1923	1	1	0.91	0.82	0.98	0.98	0.84	0.87
1924	0.91	1	1.1	1.04	0.91	1.03	1.4	1.06
1925	1.11	1.04	1.01	1.04	1.04	0.99	1	1.09
1926	0.98	1.04	0.88	0.9	1.1	1.15	0.93	0.95
1927	0.96	1	1.01	0.91	1.01	1.04	0.92	0.92
1928	0.92	1	1.11	0.9	1.02	0.97	0.9	0.97
1929	0.98	1.04	1.02	0.94	1.01	1.01	0.96	0.93
1930	0.74	1	0.97	0.69	1	1.07	0.93	1.02
1931	1	1.04	1.1	1.02	0.92	1.04	0.97	1.01
1932	0.88	1.04	0.86	0.95	0.99	1.02	0.99	1.02
1933	1.12	1.04	1.15	0.93	0.8	1.06	0.85	0.99
1934	0.89	1.04	1.05	0.91	1.01	0.99	0.89	1.03
1935	0.97	1	1.12	1.04	1.05	1.04	1.05	0.98
1936	1.06	1.04	0.96	1.13	0.92	0.9	1.08	0.98
1937	0.92	1	0.86	0.9	1	0.96	0.85	0.99
1938	0.97	1	0.94	0.92	0.91	0.89	0.88	1.21
1939	0.91	1.04	1.51	0.8	1.21	1.31	0.9	0.94
1940	1.02	1.04	1.19	1.01	1.02	0.99	1.04	1.08
1941	0.96	1.04	1.06	0.91	1	1.01	0.85	1.08
1942	0.87	1	0.83	0.96	0.94	0.94	0.97	1
1943	0.93	1	0.78	0.75	0.83	0.77	0.93	1.02
1944	1.05	1	0.95	1	0.88	1.05	0.98	0.96
1945	0.98	1.04	1	0.96	1.09	0.96	0.89	0.89
1946	0.93	1	0.98	0.9	1.03	0.91	0.84	1
1947	0.93	1	0.87	0.89	1.02	0.94	0.8	1.04
1948	1.01	1.04	1.03	1	1.01	1.05	1.04	1.02
1949	1.04	1.04	1.01	1.04	1.04	1	1.04	0.99
1950	0.94	1	0.86	0.85	1.02	1.01	0.86	0.97
1951	1.01	1	0.96	1.06	0.94	1.09	1.11	1.04
1952	1.02	1	1	0.97	0.98	0.96	0.98	1.01
1953	0.91	1.04	1.05	1.01	1.05	1.03	0.98	1
1954	0.91	1.04	0.99	0.86	1.06	1.06	0.83	0.97
1955	1.01	1.04	0.94	0.9	0.93	0.87	0.86	1
1956	0.98	1	1.04	0.91	0.95	0.89	0.98	1
1957	1	1	0.9	0.97	0.99	0.92	0.83	0.97
1958	0.96	1	0.97	0.91	1.03	1.07	0.87	0.95
1959	0.96	1.04	0.98	0.9	0.98	1	0.97	0.98
1960	0.95	1	0.82	0.76	1.08	0.92	0.76	0.95
1961	0.95	1.04	1.07	1.06	1.03	1.07	1.05	1.03
1962	1.09	1.04	1.13	0.96	1	1.2	1.07	0.97
1963	0.95	1.04	0.93	0.94	1.04	1.01	0.88	0.91
1964	1	1	1.06	0.96	0.96	0.9	1.05	1.02
1965	0.9	1	0.89	0.83	0.97	0.95	0.9	0.99
1966	0.99	1	0.98	0.91	1.13	1.02	0.93	0.8
1967	0.94	1	0.97	0.83	1.06	1.08	0.86	0.98
1968	0.99	1.04	1.03	0.96	1.05	1.02	1	0.97
1969	0.99	1.04	1.15	0.91	0.91	0.92	1.14	1.01
1970	0.99	1	0.9	0.95	1.03	1.04	0.84	0.99
1971	0.97	1.04	0.91	0.96	1.03	1.08	0.95	0.88
1972	0.94	1	0.87	0.8	0.88	1.12	0.84	0.96
1973	0.93	1.04	0.83	0.84	1	1.01	0.85	0.99
1974	1.12	1.04	1.03	1.03	1.01	1.03	1.03	0.99
1975	0.94	1.04	1.13	1.11	0.92	1.05	0.95	0.94
1976	0.94	1	0.91	0.89	0.96	1.09	0.97	1.04
1977	0.98	1	1.03	0.86	1.01	1.14	0.89	1
1978	0.79	1.04	0.88	0.89	1.04	1.11	0.78	1.09
1979	0.93	1.04	0.93	0.88	1	1.07	0.93	1.01
1980	0.77	1.04	0.97	1.08	1.03	0.98	1.05	1.08
1981	0.92	1	1.02	0.93	1.11	1.02	0.94	0.96
1982	0.97	1.04	1.43	0.92	1.1	0.93	0.82	0.94
1983	0.98	1.04	0.99	0.94	1.01	0.99	0.96	0.94
1984	0.88	1.04	0.95	0.93	1.08	1.04	0.92	1.03
1985	0.86	1.04	0.91	0.88	1.1	1.11	0.86	0.96
1986	0.91	1.04	0.84	0.82	1.05	1.02	0.84	0.97
1987	0.9	1.04	0.98	0.92	1.04	1.02	1.03	0.94
1988	1.09	1.04	1.06	1.02	1.14	0.86	0.9	1.02
1989	0.95	1.04	1	1.07	0.96	0.98	1.01	1.08
1990	1.08	1.04	1.06	0.97	0.99	0.98	0.95	0.97
1991	0.92	1.04	0.8	0.81	1	1.02	0.86	0.95
1992	1.1	1.04	1.37	1.32	1.09	0.98	2.22	0.84
1993	1.44	1	1.1	1.17	0.94	1.17	0.83	1.33
1994	0.99	1.04	0.94	0.96	1.02	1.17	0.92	1.03
1995	0.96	1.04	0.91	0.85	0.99	1.11	0.92	0.98
1996	0.89	1.04	0.94	0.85	1.02	1.14	0.8	0.95
1997	1.09	1.04	1.13	1.13	1.04	0.81	0.85	1.11
1998	0.96	1	0.95	0.92	1.02	0.96	0.91	0.98
1999	0.86	1	0.86	0.8	1.05	1.07	0.77	0.89
2000	0.98	1.04	1.05	0.93	1.03	1.04	0.99	0.94
2001	1	1.03	0.88	0.92	1.09	0.99	0.85	1.01
2002	0.91	1.03	0.9	0.83	1.01	1.08	0.86	0.94
2003	0.99	1.03	0.94	0.93	1.04	0.98	0.98	0.97
2004	1.03	1	1.05	0.97	1.01	0.94	0.85	1.05
2005	1.06	1	0.96	1.27	0.86	0.84	1.09	0.95
2006	0.99	1	0.92	0.94	1.12	1.03	0.83	0.95
2007	0.97	1.03	0.97	0.93	1.01	1.01	0.89	0.94
2008	1	1.03	1.07	0.9	0.97	0.92	1.06	0.97
2009	0.95	1	0.87	1.07	0.95	1.01	0.94	0.95
2010	0.97	1.03	0.99	0.94	1.03	0.99	0.97	0.97
2011	0.98	1	1.05	0.86	0.96	0.9	1	0.98
2012	1.04	1	1.01	0.95	0.95	1.01	0.94	1.1
2013	0.97	1	0.93	0.95	0.94	1.01	0.94	1.07
2014	0.89	1.03	0.86	0.96	1.03	0.96	1.07	0.91
2015	0.96	1.03	0.87	0.94	0.97	1.1	0.85	0.97
2016	0.94	1	1.22	0.95	1.05	1.04	1.12	0.98
2017	0.96	1	1.02	0.97	0.96	0.9	1.06	1.01
2018	1.04	1.03	1.06	1.03	1.1	1.1	0.88	1.08
2019	1.08	1.03	1.05	1	1.02	0.98	0.88	1.16
2020	0.97	1.03	0.99	0.92	1.01	1.2	0.88	0.92
2021	1.1	1.03	1.05	0.93	1	0.86	1.04	1.14
2022	1.08	1.03	0.96	1.03	1.07	1.12	0.89	1.11
2023	1.03	1	0.92	0.8	0.79	0.78	1.08	0.96
2024	1	1.03	0.84	1.05	1.05	0.9	1.06	0.84
2025	0.9	1.03	1	0.95	1.06	0.99	0.86	0.99
2026	0.96	1	1.12	0.91	0.98	0.97	1.04	0.97
2027	0.89	1	0.8	0.79	1.04	1	0.77	0.95
2028	0.95	1.03	0.89	0.9	0.97	1.04	0.89	0.93
2029	0.99	1	0.92	0.93	0.98	0.97	0.94	0.9
2030	0.88	1.03	0.86	0.8	1	1.02	0.83	0.94
2031	0.89	1.03	0.84	0.8	1.04	0.98	0.79	0.99
2032	0.93	1.03	0.89	0.9	1.05	1.12	0.87	1.03
2033	1.01	1	1.07	0.99	1.09	0.98	0.86	1
2034	0.8	1	0.95	0.79	1.06	0.98	0.77	0.95
2035	1	1	1.15	1.09	1.02	0.98	1.16	1.04
2036	0.97	1.03	1	0.95	1.02	0.98	0.97	0.94
2037	1.07	1	0.96	1.03	1.02	1.03	0.96	1.08
2038	1	1	0.85	0.97	0.94	0.93	0.89	1.01
2039	0.96	1	1	0.9	1.08	1.02	0.99	0.88
2040	0.89	1.03	0.84	0.83	1.03	0.98	0.95	0.98
2041	1.04	1	1.1	0.92	1.06	1.01	0.9	0.96
2042	0.99	1.03	0.98	0.93	1.02	1	0.94	0.94
2043	1.01	1.03	0.95	0.96	0.94	0.75	0.95	0.88
2044	1	1	0.85	1.06	0.99	0.99	0.99	1.03
2045	0.9	1.03	0.85	0.9	0.97	1.05	0.89	0.9
2046	0.9	1	1.06	0.89	0.95	1.02	0.81	0.92
2047	0.88	1.03	0.91	1.06	1.15	0.98	0.9	1.05
2048	0.93	1	1.04	1.12	1.12	1.07	1.23	0.81
2049	1.01	1	0.96	0.89	0.76	0.69	0.6	1.14
2050	1.02	1	1.01	0.9	0.85	0.93	1.1	1
2051	1.03	1	0.98	0.91	0.98	0.94	0.94	1.04
2052	0.96	1.03	0.9	0.94	1.03	1.05	0.85	0.98
2053	1.06	1	0.94	0.99	0.99	0.96	0.96	1.09
2054	1	1.03	0.99	1.06	0.99	1.03	1.05	0.95
2055	1.17	1	1.1	1.03	0.93	0.94	1.2	1.07
2056	0.87	1.03	0.93	0.89	1.03	1.07	0.9	0.98
2057	0.95	1.03	1.01	0.95	1.01	0.98	0.98	0.95
2058	0.96	1	0.98	0.9	1.03	1.03	0.91	0.96
2059	1.06	1.03	1.09	0.91	1.01	1.01	0.84	0.98
2060	0.9	1.03	0.81	0.97	1.04	0.96	1.11	0.71
